tool_name,category,release_year,pricing,open_source,github_stars,company,monthly_users,tags
AITool_2504,Productivity AI,2024,Enterprise,Yes,128228,Google,28816989,"productivity,developer,text"
AITool_2505,Coding Assistant,2026,Freemium,Yes,140463,Startup,29798065,"chatbot,productivity,marketing"
AITool_2506,Marketing AI,2024,Paid,No,170904,Google,41095565,"video,productivity,research"
AITool_2507,Image Generation,2022,Enterprise,Yes,17005,Meta,24719677,"marketing,design,research"
AITool_2508,Speech AI,2022,Free,No,114164,Google,8033569,"image,design,text"
AITool_2509,Research AI,2022,Free,Yes,41065,Meta,8210396,"text,chatbot,marketing"
AITool_2510,Coding Assistant,2024,Freemium,Yes,161566,Meta,5652189,"voice,text,assistant"
AITool_2511,Video AI,2026,Freemium,Yes,10213,Google,3747320,"productivity,developer,text"
AITool_2512,Speech AI,2024,Paid,Yes,116160,Independent,18702311,"image,text,design"
AITool_2513,Design AI,2024,Paid,No,20279,AWS,13211462,"research,marketing,assistant"
AITool_2514,Design AI,2020,Enterprise,No,188759,Google,13982537,"marketing,assistant,video"
AITool_2515,LLM,2024,Paid,No,197374,Adobe,36529134,"design,text,automation"
AITool_2516,Productivity AI,2025,Enterprise,Yes,116512,Microsoft,48067345,"video,assistant,design"
AITool_2517,Speech AI,2023,Paid,Yes,15487,Adobe,39659527,"productivity,marketing,assistant"
AITool_2518,Coding Assistant,2021,Free,No,152937,AWS,16056553,"text,chatbot,video"
AITool_2519,Image Generation,2023,Free,No,100581,Startup,49819969,"assistant,research,marketing"
AITool_2520,Research AI,2022,Paid,No,142349,Independent,41601073,"text,automation,developer"
AITool_2521,Productivity AI,2021,Enterprise,No,20409,Meta,48595883,"marketing,developer,text"
AITool_2522,Speech AI,2020,Paid,No,11249,OpenAI,27692883,"productivity,assistant,chatbot"
AITool_2523,LLM,2023,Free,No,95739,Adobe,38882380,"chatbot,design,image"
AITool_2524,LLM,2024,Freemium,No,59984,Adobe,17268216,"automation,image,productivity"
AITool_2525,Coding Assistant,2021,Paid,Yes,126955,Google,40193818,"productivity,chatbot,image"
AITool_2526,Productivity AI,2025,Freemium,Yes,142890,Anthropic,3782854,"productivity,chatbot,developer"
AITool_2527,Research AI,2023,Enterprise,No,149701,OpenAI,27287949,"developer,chatbot,voice"
AITool_2528,Design AI,2025,Freemium,No,100692,Meta,45492887,"automation,assistant,design"
AITool_2529,Productivity AI,2022,Paid,No,163945,AWS,18343601,"automation,chatbot,productivity"
AITool_2530,Speech AI,2026,Enterprise,No,16492,Adobe,41518298,"design,assistant,developer"
AITool_2531,Image Generation,2023,Free,No,126910,Anthropic,28722599,"marketing,voice,image"
AITool_2532,Productivity AI,2021,Freemium,No,7235,OpenAI,17295051,"text,image,design"
AITool_2533,Productivity AI,2024,Free,No,27600,Microsoft,1718339,"voice,design,text"
AITool_2534,Design AI,2022,Enterprise,No,195704,Microsoft,4289079,"design,voice,productivity"
AITool_2535,Design AI,2023,Enterprise,No,192554,Microsoft,14096656,"text,productivity,developer"
AITool_2536,Design AI,2026,Paid,Yes,147756,Google,42069995,"image,design,video"
AITool_2537,Productivity AI,2025,Free,Yes,9907,Anthropic,40287284,"research,image,voice"
AITool_2538,Research AI,2020,Freemium,Yes,124561,Microsoft,27578580,"voice,developer,automation"
AITool_2539,Design AI,2022,Freemium,Yes,183463,Independent,6706274,"research,chatbot,text"
AITool_2540,Marketing AI,2020,Freemium,Yes,132680,Independent,22225285,"text,developer,chatbot"
AITool_2541,Music AI,2023,Enterprise,Yes,74494,AWS,47082608,"developer,design,image"
AITool_2542,Research AI,2025,Paid,Yes,183900,Google,36464127,"text,chatbot,design"
AITool_2543,Research AI,2023,Freemium,No,60082,Startup,34170087,"voice,research,productivity"
AITool_2544,Video AI,2022,Freemium,No,169364,Meta,29383494,"productivity,voice,design"
AITool_2545,Productivity AI,2024,Free,No,23552,Adobe,30980855,"research,automation,text"
AITool_2546,Marketing AI,2021,Free,Yes,188461,Anthropic,3357766,"research,chatbot,assistant"
AITool_2547,Design AI,2020,Freemium,Yes,106945,Microsoft,16569212,"chatbot,marketing,image"
AITool_2548,LLM,2024,Paid,Yes,31014,Google,33651147,"design,automation,marketing"
AITool_2549,Marketing AI,2023,Free,No,12986,Anthropic,4576013,"marketing,research,chatbot"
AITool_2550,Design AI,2021,Freemium,No,68515,Startup,43901100,"chatbot,developer,design"
AITool_2551,Speech AI,2024,Paid,No,164347,Independent,17284258,"productivity,automation,text"
AITool_2552,Speech AI,2024,Paid,No,4054,Google,19605957,"chatbot,image,developer"
AITool_2553,Productivity AI,2025,Paid,No,124082,Meta,10914903,"chatbot,marketing,text"
AITool_2554,Research AI,2021,Paid,No,195879,Independent,17728248,"marketing,design,automation"
AITool_2555,Music AI,2025,Free,No,185418,Microsoft,12080405,"design,automation,developer"
AITool_2556,LLM,2025,Paid,No,62189,AWS,45710547,"marketing,video,image"
AITool_2557,Productivity AI,2023,Freemium,Yes,109468,Anthropic,21514617,"voice,research,text"
AITool_2558,LLM,2022,Paid,No,95479,Google,6233024,"design,video,voice"
AITool_2559,Design AI,2025,Enterprise,Yes,104530,Startup,47496184,"design,automation,research"
AITool_2560,Design AI,2022,Enterprise,Yes,70768,OpenAI,19879779,"design,developer,assistant"
AITool_2561,Speech AI,2021,Free,Yes,35268,Meta,45476340,"research,video,design"
AITool_2562,Research AI,2026,Paid,Yes,186526,Adobe,28840351,"design,text,productivity"
AITool_2563,Video AI,2021,Enterprise,No,118043,OpenAI,18869689,"marketing,automation,assistant"
AITool_2564,Coding Assistant,2020,Freemium,Yes,106460,Microsoft,46903601,"automation,text,image"
AITool_2565,LLM,2024,Freemium,Yes,169917,Meta,42070965,"developer,automation,chatbot"
AITool_2566,Productivity AI,2022,Enterprise,Yes,114042,Meta,43379695,"research,design,text"
AITool_2567,Video AI,2024,Free,No,128645,Adobe,20492332,"text,developer,assistant"
AITool_2568,Image Generation,2026,Paid,Yes,70528,Independent,4192741,"chatbot,design,research"
AITool_2569,Coding Assistant,2020,Free,Yes,59904,Microsoft,34698561,"research,assistant,automation"
AITool_2570,Marketing AI,2021,Paid,No,99500,AWS,8705507,"image,assistant,design"
AITool_2571,Research AI,2026,Freemium,Yes,58252,Microsoft,49149019,"productivity,automation,marketing"
AITool_2572,Design AI,2020,Free,Yes,31777,Google,43852681,"image,voice,marketing"
AITool_2573,Productivity AI,2022,Paid,No,153369,Microsoft,40139080,"marketing,research,voice"
AITool_2574,Productivity AI,2020,Free,No,74112,OpenAI,21804395,"chatbot,developer,research"
AITool_2575,LLM,2021,Paid,No,125923,Microsoft,46364986,"chatbot,design,video"
AITool_2576,Speech AI,2026,Paid,No,118336,Adobe,47752675,"text,developer,voice"
AITool_2577,Coding Assistant,2022,Freemium,No,124126,AWS,1661275,"video,productivity,assistant"
AITool_2578,Productivity AI,2022,Enterprise,Yes,95097,Google,17872020,"voice,assistant,developer"
AITool_2579,Design AI,2025,Free,Yes,148902,Adobe,8288159,"productivity,developer,marketing"
AITool_2580,Image Generation,2026,Freemium,No,98538,OpenAI,36204121,"productivity,text,research"
AITool_2581,Image Generation,2021,Enterprise,Yes,187077,OpenAI,608114,"developer,productivity,automation"
AITool_2582,Marketing AI,2025,Free,Yes,116056,Meta,46351409,"productivity,developer,marketing"
AITool_2583,Image Generation,2026,Enterprise,Yes,144517,Startup,25348136,"marketing,text,chatbot"
AITool_2584,Image Generation,2025,Freemium,Yes,11793,Meta,21103778,"developer,voice,research"
AITool_2585,Design AI,2025,Freemium,No,148523,AWS,18475112,"image,developer,marketing"
AITool_2586,Video AI,2020,Free,No,193694,AWS,46867773,"assistant,chatbot,video"
AITool_2587,Video AI,2026,Paid,No,37068,Independent,22925103,"voice,design,developer"
AITool_2588,Speech AI,2022,Enterprise,Yes,174448,AWS,34001994,"design,marketing,chatbot"
AITool_2589,LLM,2022,Freemium,Yes,178912,Meta,16028353,"voice,text,image"
AITool_2590,Image Generation,2020,Free,Yes,105661,AWS,21028018,"research,image,voice"
AITool_2591,Coding Assistant,2026,Freemium,No,67646,Anthropic,10122963,"video,text,developer"
AITool_2592,Research AI,2021,Freemium,Yes,5146,OpenAI,39431577,"voice,design,chatbot"
AITool_2593,Speech AI,2022,Freemium,Yes,77087,Google,19275430,"voice,design,image"
AITool_2594,Image Generation,2022,Freemium,Yes,39364,OpenAI,36561092,"text,research,video"
AITool_2595,LLM,2026,Enterprise,Yes,51277,AWS,4696231,"image,research,voice"
AITool_2596,Video AI,2023,Enterprise,Yes,101191,AWS,32888143,"marketing,chatbot,image"
AITool_2597,LLM,2024,Free,No,12936,OpenAI,32390798,"chatbot,design,assistant"
AITool_2598,Design AI,2020,Freemium,Yes,133537,Microsoft,43846826,"video,text,marketing"
AITool_2599,Image Generation,2025,Paid,Yes,75404,Meta,34136460,"chatbot,assistant,automation"
AITool_2600,Productivity AI,2021,Paid,No,68510,Microsoft,33600892,"developer,text,automation"
AITool_2601,Speech AI,2020,Paid,No,168440,Adobe,897790,"design,chatbot,image"
AITool_2602,Research AI,2024,Enterprise,Yes,79876,Anthropic,15728502,"chatbot,image,productivity"
AITool_2603,Research AI,2025,Freemium,No,773,Microsoft,37248298,"developer,chatbot,automation"
AITool_2604,Design AI,2025,Freemium,Yes,337,Microsoft,29439037,"chatbot,developer,image"
AITool_2605,Design AI,2025,Enterprise,No,63667,Anthropic,47807488,"research,developer,image"
AITool_2606,Productivity AI,2023,Paid,Yes,19240,Startup,21346177,"productivity,marketing,assistant"
AITool_2607,Image Generation,2020,Freemium,No,106280,Google,30364530,"research,voice,automation"
AITool_2608,Productivity AI,2022,Enterprise,No,57397,AWS,26658432,"design,image,chatbot"
AITool_2609,Design AI,2026,Enterprise,No,105904,Independent,21730293,"marketing,developer,design"
AITool_2610,Marketing AI,2021,Free,No,24887,Independent,25768061,"voice,chatbot,developer"
AITool_2611,Video AI,2022,Freemium,No,43189,Anthropic,48745276,"developer,marketing,voice"
AITool_2612,Research AI,2022,Free,No,8067,Adobe,31541076,"text,image,automation"
AITool_2613,Productivity AI,2025,Enterprise,Yes,29975,Google,13380061,"productivity,research,assistant"
AITool_2614,Video AI,2020,Paid,No,162553,Meta,6362603,"productivity,marketing,chatbot"
AITool_2615,Coding Assistant,2023,Freemium,No,177783,Microsoft,18818379,"image,marketing,voice"
AITool_2616,Productivity AI,2025,Freemium,Yes,100238,Adobe,8120253,"text,design,video"
AITool_2617,LLM,2020,Free,Yes,189542,Anthropic,9944305,"assistant,text,automation"
AITool_2618,Coding Assistant,2023,Free,No,118209,Meta,26409640,"video,automation,productivity"
AITool_2619,Coding Assistant,2023,Freemium,No,185610,Startup,4661829,"research,chatbot,image"
AITool_2620,Design AI,2020,Free,No,90988,Independent,48821236,"image,video,research"
AITool_2621,Marketing AI,2023,Paid,Yes,102600,OpenAI,1249332,"voice,developer,chatbot"
AITool_2622,Design AI,2022,Free,Yes,131189,Meta,35396445,"voice,automation,marketing"
AITool_2623,Design AI,2022,Free,No,124419,Anthropic,11349844,"image,video,productivity"
AITool_2624,Design AI,2024,Enterprise,No,69697,Google,37375200,"assistant,video,productivity"
AITool_2625,Coding Assistant,2022,Free,Yes,151552,Independent,44522402,"assistant,marketing,video"
AITool_2626,Music AI,2025,Freemium,No,17273,Anthropic,6633595,"research,voice,image"
AITool_2627,LLM,2023,Enterprise,No,85061,Startup,9712667,"automation,video,developer"
AITool_2628,Design AI,2020,Freemium,Yes,21912,Microsoft,23183777,"productivity,developer,image"
AITool_2629,Image Generation,2022,Enterprise,Yes,35618,Startup,44924546,"developer,research,productivity"
AITool_2630,Productivity AI,2026,Enterprise,Yes,49269,Microsoft,49193315,"image,chatbot,automation"
AITool_2631,LLM,2021,Free,No,123291,Meta,1133428,"automation,voice,design"
AITool_2632,Video AI,2021,Freemium,Yes,95858,Microsoft,29037800,"automation,video,productivity"
AITool_2633,Productivity AI,2022,Free,No,56906,Adobe,6161043,"voice,research,developer"
AITool_2634,Research AI,2024,Free,Yes,6938,Adobe,40918933,"image,chatbot,video"
AITool_2635,Marketing AI,2022,Paid,Yes,188542,Microsoft,22005418,"marketing,developer,design"
AITool_2636,Image Generation,2025,Enterprise,No,139997,OpenAI,21179276,"image,voice,developer"
AITool_2637,Productivity AI,2021,Free,Yes,102581,Meta,10453209,"research,image,design"
AITool_2638,Design AI,2023,Paid,Yes,141413,Anthropic,18714106,"text,assistant,productivity"
AITool_2639,Video AI,2023,Enterprise,No,113898,Google,22352906,"productivity,video,image"
AITool_2640,Marketing AI,2023,Paid,Yes,198305,Independent,5068197,"assistant,voice,text"
AITool_2641,Productivity AI,2021,Paid,Yes,117173,Independent,40831235,"design,chatbot,productivity"
AITool_2642,Coding Assistant,2025,Freemium,No,90719,Google,41566687,"chatbot,voice,productivity"
AITool_2643,Music AI,2026,Free,Yes,78338,Startup,2728817,"design,marketing,text"
AITool_2644,Research AI,2023,Enterprise,No,194590,Adobe,22232408,"research,design,assistant"
AITool_2645,Design AI,2023,Paid,Yes,197733,Anthropic,8810427,"productivity,text,chatbot"
AITool_2646,Design AI,2025,Enterprise,No,22432,Microsoft,12615104,"chatbot,image,video"
AITool_2647,Research AI,2020,Freemium,Yes,51057,Meta,23517967,"research,marketing,chatbot"
AITool_2648,Music AI,2023,Enterprise,No,170191,Anthropic,19052207,"automation,developer,text"
AITool_2649,LLM,2022,Freemium,No,25652,OpenAI,1869140,"marketing,productivity,chatbot"
AITool_2650,Productivity AI,2026,Enterprise,No,93530,AWS,5050078,"productivity,video,design"
AITool_2651,Speech AI,2023,Free,Yes,175891,Microsoft,2105913,"text,productivity,voice"
AITool_2652,LLM,2024,Enterprise,Yes,171597,AWS,49402460,"video,image,marketing"
AITool_2653,Productivity AI,2025,Enterprise,No,138061,Google,7396394,"automation,video,developer"
AITool_2654,Productivity AI,2021,Paid,Yes,15302,Anthropic,41383721,"productivity,marketing,assistant"
AITool_2655,Image Generation,2020,Freemium,Yes,83367,Microsoft,26822179,"image,research,assistant"
AITool_2656,Speech AI,2021,Enterprise,No,150285,Microsoft,46869529,"image,voice,research"
AITool_2657,Music AI,2020,Enterprise,No,101079,Anthropic,24131806,"assistant,chatbot,video"
AITool_2658,Research AI,2020,Freemium,No,18377,Independent,33880446,"chatbot,assistant,text"
AITool_2659,Speech AI,2022,Paid,Yes,138218,Meta,46772906,"assistant,marketing,design"
AITool_2660,Research AI,2025,Freemium,Yes,126838,AWS,38935776,"image,developer,design"
AITool_2661,Coding Assistant,2021,Freemium,No,49876,Anthropic,46629630,"text,marketing,image"
AITool_2662,Music AI,2023,Freemium,Yes,6376,Google,2435203,"video,developer,text"
AITool_2663,LLM,2025,Enterprise,No,150445,OpenAI,2070054,"developer,voice,video"
AITool_2664,Video AI,2020,Paid,No,99172,AWS,20594873,"voice,video,assistant"
AITool_2665,Productivity AI,2026,Paid,Yes,13731,Microsoft,16241780,"marketing,assistant,image"
AITool_2666,Coding Assistant,2023,Freemium,No,709,Startup,48479895,"research,text,video"
AITool_2667,Image Generation,2020,Freemium,No,121964,Microsoft,38031735,"video,marketing,chatbot"
AITool_2668,Speech AI,2020,Paid,Yes,143929,OpenAI,20685343,"video,voice,image"
AITool_2669,Speech AI,2024,Enterprise,Yes,141655,AWS,45936988,"productivity,research,text"
AITool_2670,Productivity AI,2023,Paid,Yes,125200,AWS,3039832,"video,voice,developer"
AITool_2671,Design AI,2021,Free,No,53846,Anthropic,26136244,"chatbot,design,research"
AITool_2672,Coding Assistant,2025,Free,Yes,61448,Microsoft,42434369,"video,design,research"
AITool_2673,Image Generation,2025,Free,Yes,120888,Microsoft,21045332,"design,productivity,voice"
AITool_2674,LLM,2020,Free,Yes,54125,Anthropic,19715411,"image,chatbot,text"
AITool_2675,LLM,2020,Freemium,No,78507,OpenAI,13340437,"developer,text,marketing"
AITool_2676,Music AI,2026,Paid,No,35582,Adobe,11816353,"design,voice,image"
AITool_2677,Coding Assistant,2022,Freemium,Yes,46515,Meta,31064306,"image,developer,design"
AITool_2678,Music AI,2021,Freemium,No,114572,Google,11754517,"automation,design,assistant"
AITool_2679,Speech AI,2026,Freemium,Yes,125488,AWS,5449293,"video,voice,developer"
AITool_2680,LLM,2024,Freemium,Yes,29639,Startup,932305,"marketing,productivity,video"
AITool_2681,LLM,2022,Free,Yes,68522,Anthropic,22546547,"productivity,chatbot,voice"
AITool_2682,Image Generation,2021,Freemium,No,1395,Startup,7846377,"text,marketing,automation"
AITool_2683,Video AI,2026,Free,No,65288,Anthropic,45603530,"assistant,marketing,voice"
AITool_2684,Design AI,2026,Free,No,12190,Google,37744592,"automation,design,image"
AITool_2685,LLM,2024,Enterprise,Yes,72321,Anthropic,46999050,"chatbot,video,productivity"
AITool_2686,Productivity AI,2026,Enterprise,No,133898,Google,22468932,"productivity,text,marketing"
AITool_2687,Productivity AI,2020,Free,No,83151,Adobe,354305,"productivity,marketing,developer"
AITool_2688,Music AI,2024,Paid,No,86441,AWS,8035116,"text,marketing,image"
AITool_2689,Design AI,2025,Enterprise,No,99668,Startup,26849879,"text,marketing,video"
AITool_2690,Video AI,2021,Enterprise,Yes,83817,Adobe,14051905,"productivity,developer,design"
AITool_2691,LLM,2024,Free,No,68550,Microsoft,15249525,"voice,developer,chatbot"
AITool_2692,Video AI,2022,Free,No,11600,Adobe,35435110,"image,marketing,productivity"
AITool_2693,Design AI,2022,Free,No,141424,Independent,5680830,"voice,assistant,productivity"
AITool_2694,Speech AI,2026,Enterprise,No,148934,Google,5530624,"assistant,text,productivity"
AITool_2695,Marketing AI,2020,Enterprise,Yes,125619,Startup,30820414,"chatbot,automation,developer"
AITool_2696,Video AI,2022,Enterprise,No,129931,Meta,2903490,"productivity,text,image"
AITool_2697,Design AI,2021,Freemium,Yes,86892,OpenAI,29224494,"voice,video,design"
AITool_2698,Music AI,2024,Free,Yes,91134,OpenAI,48029452,"assistant,productivity,chatbot"
AITool_2699,Coding Assistant,2024,Paid,No,57663,Google,34879104,"automation,developer,video"
AITool_2700,Video AI,2025,Paid,Yes,124294,Google,36902901,"chatbot,productivity,design"
AITool_2701,Design AI,2021,Free,No,131013,Google,41083124,"design,developer,text"
AITool_2702,Speech AI,2020,Paid,No,151693,Independent,47988753,"video,research,assistant"
